Time               Round               Coverage
42:53:37          14780          140
42:59:04          14803          141
43:04:10          14822          141
43:09:14          14849          141
43:14:20          14869          141
43:19:31          14889          141
43:24:43          14907          143
43:29:52          14923          143
43:35:08          14942          143
43:40:36          14952          143
43:45:43          14979          143
43:50:46          14998          143
43:55:58          15011          144
44:01:10          15022          144
44:06:13          15041          144
44:11:16          15057          144
44:16:31          15071          144
44:22:12          15087          144
44:27:12          15100          144
44:32:26          15111          149
44:37:28          15126          149
44:42:29          15138          149
44:47:33          15159          149
44:52:37          15178          149
44:58:53          15203          150
45:03:54          15222          150
45:09:01          15237          150
45:14:17          15250          150
45:19:17          15275          150
45:24:26          15297          150
45:29:30          15309          151
45:34:31          15339          151
45:39:41          15370          151
45:44:45          15400          151
45:49:50          15426          151
45:54:54          15465          151
45:59:59          15489          151
46:05:04          15517          152
46:10:09          15558          152
46:16:12          15603          152
46:21:14          15665          152
46:26:16          15695          152
46:31:21          15724          152
46:36:24          15755          152
46:41:29          15793          152
46:46:39          15814          152
46:51:43          15832          152
46:56:44          15859          152
47:01:52          15874          152
47:06:58          15893          152
47:12:13          15906          152
47:17:14          15954          152
47:23:22          16003          152
47:28:23          16027          152
47:33:24          16052          152
47:38:24          16083          152
47:43:36          16114          154
47:48:46          16135          154
47:53:57          16168          154
47:59:11          16197          154
48:04:22          16220          156
48:09:36          16244          156
48:14:48          16269          156
48:20:00          16295          156
48:25:16          16317          156
48:30:20          16338          156
48:35:30          16351          156
48:40:35          16371          156
48:45:48          16393          156
48:50:51          16421          156
48:55:55          16460          156
49:01:00          16477          156
49:06:02          16511          156
49:11:13          16541          156
49:16:13          16578          156
49:21:27          16593          156
49:26:30          16629          156
49:31:32          16659          156
49:36:41          16678          156
49:41:54          16696          156
49:47:28          16711          156
49:52:53          16729          156
49:58:10          16747          156
50:03:21          16762          156
50:07:45          16773          156
