Time,Round,Coverage
09:29:42,7846,26
09:34:44,7898,26
09:39:49,7977,26
09:44:49,8025,26
09:49:51,8106,26
09:54:52,8162,26
10:00:51,8229,26
10:06:34,8329,26
10:11:35,8411,26
10:16:37,8480,26
10:21:38,8577,26
10:26:40,8638,26
10:31:42,8713,26
10:37:37,8779,26
10:43:23,8879,26
10:48:23,8945,26
10:53:24,9025,26
10:58:26,9100,26
11:03:27,9174,26
11:08:28,9247,26
11:13:59,9329,26
11:19:04,9420,27
11:24:04,9487,27
11:29:05,9573,27
11:34:05,9658,27
11:39:15,9729,27
11:45:12,9800,27
11:50:22,9875,27
11:55:25,9941,27
12:00:27,10022,27
12:05:29,10083,27
12:10:53,10175,27
12:15:53,10238,27
12:20:55,10323,27
12:25:55,10402,27
12:31:21,10475,27
12:36:22,10559,27
12:41:23,10627,27
12:47:07,10725,27
12:52:10,10817,27
12:57:14,10867,27
13:02:17,10949,27
13:07:18,11040,27
13:12:19,11110,27
13:17:21,11174,27
13:22:23,11241,27
13:27:23,11298,27
13:32:24,11381,27
13:37:24,11463,27
13:42:26,11528,27
13:47:27,11601,27
13:53:02,11694,27
13:58:49,11766,27
14:03:53,11852,27
14:08:55,11907,27
14:13:55,11992,27
14:18:56,12072,27
14:25:12,12138,27
14:30:16,12210,27
14:35:18,12288,27
14:40:27,12360,27
14:45:28,12433,27
14:50:29,12518,27
14:55:31,12591,27
15:00:39,12660,27
15:06:44,12760,28
15:12:46,12835,28
15:17:51,12924,28
15:22:51,12987,28
15:27:53,13070,28
15:32:53,13113,28
15:38:58,13199,28
15:44:54,13299,28
15:49:54,13385,28
15:55:02,13449,28
16:00:03,13543,28
16:05:06,13614,28
16:10:38,13670,28
16:15:39,13758,28
16:20:40,13843,28
16:25:42,13907,28
16:30:43,13977,28
16:35:44,14069,28
16:40:44,14151,28
16:46:27,14220,28
16:51:29,14308,28
16:56:29,14393,28
17:02:25,14470,28
17:07:27,14544,28
17:12:27,14629,28
17:17:29,14714,29
17:22:30,14782,29
17:28:33,14870,29
17:34:26,14970,29
17:39:26,15040,29
17:44:48,15091,29
17:50:28,15191,29
17:55:32,15280,29
18:00:37,15349,29
18:05:51,15414,29
18:11:43,15514,29
18:16:44,15586,29
18:22:32,15664,29
18:28:34,15764,29
18:33:35,15835,29
18:39:18,15914,29
18:44:19,15995,29
18:49:19,16080,29
18:54:20,16160,29
18:59:54,16214,29
19:05:33,16314,29
19:10:38,16387,31
19:15:43,16464,31
19:20:58,16537,31
19:26:35,16637,31
19:31:36,16712,32
19:37:15,16787,32
19:42:55,16887,33
19:47:56,16979,33
19:52:58,17037,33
19:58:00,17125,33
20:03:02,17209,33
20:08:26,17287,33
20:13:27,17384,33
20:18:28,17452,33
20:23:29,17528,33
20:28:30,17613,33
20:33:45,17676,33
20:38:46,17756,33
20:44:01,17826,33
20:49:04,17900,33
20:54:06,17956,33
20:59:58,18048,33
21:05:32,18148,33
21:10:35,18244,33
21:15:37,18280,33
21:21:22,18367,33
21:27:18,18467,33
21:32:20,18563,33
21:37:46,18617,33
21:42:50,18687,33
21:48:02,18767,33
21:53:07,18843,33
21:58:12,18914,33
22:03:16,18990,33
22:08:18,19065,33
22:13:19,19150,33
22:18:44,19213,33
22:23:44,19297,33
22:28:53,19363,33
22:33:54,19439,33
22:39:45,19535,33
22:44:48,19614,33
22:50:20,19685,33
22:55:56,19785,33
23:01:09,19859,33
23:06:11,19947,33
23:11:13,19985,33
23:16:48,20081,33
23:21:52,20164,33
23:27:30,20231,34
23:32:33,20318,34
23:37:35,20396,34
23:42:44,20481,34
23:47:46,20547,34
23:53:28,20631,34
23:58:32,20701,34
24:04:09,20801,34
24:09:10,20872,34
24:14:51,20951,34
24:19:53,21042,34
24:24:54,21118,34
24:30:52,21201,34
24:36:29,21276,34
24:41:29,21365,34
24:46:30,21450,34
24:51:39,21526,34
24:57:23,21597,34
25:02:24,21693,34
25:07:24,21778,34
25:13:07,21847,34
25:18:09,21932,34
25:23:09,22006,34
25:28:09,22081,34
25:33:10,22157,34
25:38:15,22240,34
25:43:15,22306,34
25:48:28,22392,34
25:54:15,22492,34
25:59:15,22564,34
26:04:18,22638,34
26:09:20,22722,34
26:14:20,22796,34
26:19:21,22851,34
26:24:26,22912,34
26:29:26,22963,34
26:34:37,23053,34
26:39:42,23144,34
26:44:48,23203,34
26:49:49,23264,34
26:54:49,23344,34
27:00:02,23427,34
27:05:50,23492,34
27:10:56,23550,34
27:16:32,23617,34
27:21:34,23716,34
27:26:35,23776,34
27:31:37,23856,34
27:36:39,23911,34
27:42:04,23988,34
27:47:47,24088,35
27:52:48,24152,35
27:58:49,24238,35
28:04:39,24338,35
28:09:43,24433,35
28:14:57,24488,35
28:19:58,24574,35
28:25:18,24638,35
28:30:50,24738,37
28:35:51,24836,37
28:40:52,24890,37
28:45:55,24974,37
28:50:56,25047,37
28:56:09,25138,37
29:01:10,25221,37
29:06:11,25300,37
29:12:11,25388,37
29:17:12,25464,37
29:22:12,25548,37
29:28:12,25613,37
29:33:12,25708,37
29:38:13,25790,37
29:43:14,25875,38
29:48:54,25934,38
29:53:54,26013,38
29:59:22,26084,38
30:05:28,26184,39
30:10:30,26277,39
30:15:31,26339,39
30:20:35,26428,39
30:25:35,26513,39
30:30:36,26598,39
30:35:58,26658,39
30:40:58,26736,39
30:46:00,26789,39
30:51:00,26861,39
30:56:30,26958,39
31:01:31,27056,39
31:06:34,27108,39
31:11:35,27185,39
31:16:37,27269,39
31:21:46,27358,39
31:26:48,27437,39
31:32:20,27508,39
31:38:09,27583,39
31:43:11,27680,39
31:48:14,27765,39
31:53:19,27833,39
31:58:56,27904,39
32:03:57,27976,39
32:08:59,28058,39
32:14:01,28134,39
32:19:04,28218,39
32:24:04,28270,39
32:29:06,28336,39
32:34:42,28436,39
32:40:14,28536,39
32:45:14,28587,39
32:51:10,28658,39
32:56:11,28738,39
33:01:12,28814,39
33:06:13,28893,40
33:11:15,28965,40
33:16:16,29037,40
33:21:17,29123,40
33:26:18,29208,40
33:31:18,29283,40
33:37:24,29354,40
33:42:28,29443,40
33:47:33,29504,40
33:52:34,29578,40
33:58:15,29678,40
34:03:15,29760,40
34:08:16,29834,40
34:13:17,29911,40
34:18:17,29996,40
34:23:19,30081,40
34:28:20,30152,40
34:34:02,30228,40
34:40:04,30328,40
34:45:36,30428,41
34:50:48,30503,41
34:55:49,30586,41
35:01:19,30653,41
35:06:59,30753,41
35:12:35,30853,41
35:17:39,30937,41
35:22:40,31007,41
35:27:40,31079,41
35:32:42,31164,41
35:37:56,31253,41
35:42:56,31335,41
35:47:56,31409,41
35:52:58,31500,41
35:57:59,31585,41
36:03:00,31670,41
36:09:02,31753,41
36:14:03,31838,41
36:19:05,31920,41
36:24:06,32005,41
36:30:00,32103,41
36:35:00,32192,41
36:40:27,32253,41
36:46:14,32353,41
36:51:47,32453,41
36:56:50,32547,41
37:01:52,32605,41
37:06:52,32683,41
37:11:53,32768,41
37:16:53,32853,41
37:22:59,32953,41
37:28:00,33038,41
37:33:01,33104,41
37:38:02,33180,41
37:43:40,33277,42
37:48:41,33358,42
37:53:42,33431,42
37:58:43,33507,42
38:03:44,33592,42
38:08:54,33677,42
38:13:56,33775,42
38:18:57,33851,42
38:24:48,33927,42
38:30:20,34027,42
38:35:51,34127,42
38:40:52,34222,42
38:45:53,34278,42
38:51:56,34377,42
38:57:27,34477,42
39:02:27,34561,42
39:08:23,34627,42
39:13:26,34699,42
39:19:09,34777,42
39:24:40,34877,42
39:29:42,34963,42
39:34:42,35024,42
39:39:43,35088,42
39:44:43,35166,42
39:49:44,35251,42
39:54:46,35336,42
39:59:51,35424,42
40:04:54,35487,42
40:10:42,35577,42
40:16:14,35677,42
40:21:45,35777,42
40:26:47,35848,42
40:32:20,35927,42
40:37:20,36019,42
40:42:21,36104,42
40:47:23,36180,43
40:52:25,36268,43
40:57:25,36331,43
41:02:26,36419,43
41:07:27,36504,43
41:12:28,36589,43
41:18:20,36677,43
41:23:20,36765,43
41:28:21,36838,43
41:33:31,36927,43
41:39:02,37027,43
41:44:04,37107,43
41:49:05,37183,43
41:54:06,37273,43
41:59:07,37358,43
42:04:08,37441,43
42:10:16,37527,43
42:15:17,37610,43
42:21:14,37677,43
42:26:46,37777,43
42:32:33,37877,43
42:37:33,37958,43
42:42:35,38034,43
42:47:36,38117,43
42:52:38,38200,43
42:57:40,38285,43
43:03:42,38377,43
43:08:46,38466,43
43:14:37,38527,43
43:20:08,38627,43
43:25:40,38727,43
43:30:44,38800,43
43:36:43,38877,43
43:41:43,38961,43
43:46:43,39041,43
43:51:46,39127,43
43:56:46,39223,43
44:01:48,39284,43
44:06:50,39369,43
44:11:51,39454,43
44:16:52,39539,43
44:22:49,39627,43
44:27:49,39711,43
44:33:04,39777,43
44:38:05,39845,43
44:43:07,39930,43
44:48:08,40019,43
44:54:11,40078,43
45:00:16,40178,43
45:05:48,40278,43
45:11:20,40378,43
45:16:20,40477,43
45:21:35,40528,43
45:26:37,40613,43
45:31:37,40676,43
45:36:39,40761,43
45:41:48,40845,43
45:46:48,40939,43
45:51:53,41003,43
45:57:55,41095,43
46:03:27,41195,43
46:09:30,41295,43
46:14:31,41373,43
46:20:12,41445,43
46:26:06,41545,43
46:31:39,41645,43
46:36:40,41737,43
46:41:50,41795,43
46:46:50,41888,43
46:51:51,41969,43
46:56:52,42053,43
47:02:29,42145,43
47:07:33,42212,43
47:12:34,42292,43
47:17:52,42345,43
47:23:24,42445,43
47:28:56,42545,43
47:34:01,42628,43
47:39:03,42695,43
47:44:04,42790,43
47:49:05,42875,43
47:54:06,42959,43
47:59:37,43045,43
48:04:38,43143,43
