Time,Round,Coverage
27:31:43,4325,165
27:37:50,4339,166
27:43:02,4355,168
27:48:09,4370,169
27:53:12,4384,169
27:58:12,4394,169
28:03:15,4408,169
28:08:18,4422,170
28:13:21,4436,170
28:18:23,4447,170
28:23:26,4461,170
28:28:29,4475,170
28:34:55,4489,170
28:39:58,4503,170
28:45:01,4517,170
28:50:04,4531,171
28:55:06,4542,171
29:00:19,4558,172
29:05:23,4572,173
29:10:26,4586,174
29:15:28,4597,174
29:20:31,4611,174
29:25:34,4625,174
29:31:41,4639,174
29:36:44,4653,174
29:41:47,4667,174
29:46:50,4681,174
29:52:06,4692,174
29:57:09,4706,174
30:02:12,4720,174
30:07:15,4734,174
30:12:17,4745,174
30:17:22,4759,176
30:22:25,4773,177
30:28:51,4787,178
30:33:54,4801,179
30:38:57,4815,180
30:44:00,4829,180
30:49:02,4840,180
30:54:05,4854,181
30:59:08,4868,182
31:04:12,4882,182
31:09:13,4892,183
31:14:16,4906,183
31:19:20,4920,183
31:24:25,4934,183
31:29:27,4945,183
31:34:30,4959,183
31:39:33,4973,183
31:45:54,4987,183
31:50:57,5001,183
31:56:00,5015,183
32:01:03,5029,184
32:06:06,5040,184
32:11:09,5054,184
32:16:12,5068,184
32:21:16,5082,184
32:26:17,5092,184
32:31:28,5107,184
32:36:31,5121,184
32:41:34,5135,185
32:46:36,5146,186
32:51:39,5160,187
32:56:42,5174,187
33:02:47,5187,187
33:07:51,5201,187
33:12:54,5215,188
33:17:57,5229,189
33:22:59,5240,189
33:28:02,5254,190
33:33:05,5268,190
33:38:18,5277,190
33:43:21,5291,190
33:48:26,5305,190
33:53:29,5319,190
33:58:50,5330,190
34:04:14,5343,190
34:09:16,5354,190
34:14:19,5368,190
34:19:22,5382,190
34:24:46,5394,190
34:29:50,5408,190
34:34:54,5422,190
34:39:57,5436,191
34:45:00,5447,191
34:50:03,5461,191
34:55:06,5475,192
35:00:09,5489,192
35:05:12,5500,192
35:10:15,5514,192
35:15:18,5528,192
35:20:22,5542,192
35:25:25,5553,192
35:30:30,5567,196
35:35:33,5581,196
35:41:38,5594,197
35:46:41,5608,197
35:51:44,5622,197
35:56:47,5636,198
36:01:50,5647,198
36:07:01,5661,198
36:12:03,5677,198
36:17:04,5687,198
36:22:15,5704,198
36:27:19,5718,198
36:32:23,5732,198
36:37:26,5743,198
36:42:29,5757,198
36:47:32,5771,199
36:53:39,5785,200
36:58:42,5799,203
37:03:45,5813,205
37:08:48,5827,206
37:13:48,5837,206
37:18:52,5851,207
37:23:55,5865,208
37:28:58,5879,209
37:34:01,5890,210
37:39:04,5904,210
37:44:07,5918,211
37:49:11,5932,211
37:54:14,5943,211
37:59:18,5957,212
38:04:21,5971,213
38:10:48,5985,215
38:15:51,5999,215
38:20:59,6014,215
38:26:02,6028,216
38:31:04,6039,216
38:36:08,6053,216
38:41:11,6067,216
38:46:14,6081,216
38:51:17,6092,217
38:56:20,6106,217
39:01:35,6121,217
39:07:42,6135,217
39:12:45,6149,218
39:17:49,6163,218
39:22:53,6177,218
39:27:55,6188,218
39:32:59,6202,221
39:38:02,6216,224
39:43:05,6230,224
39:48:07,6241,224
39:53:16,6257,225
39:58:20,6271,226
40:04:46,6285,226
40:09:50,6299,226
40:14:53,6313,226
40:19:56,6327,226
40:24:59,6338,226
40:30:02,6352,226
40:35:05,6366,226
40:40:09,6380,226
40:45:09,6390,226
40:50:13,6404,226
40:55:30,6419,228
41:00:33,6433,228
41:05:36,6444,228
41:10:39,6458,229
41:15:43,6472,231
41:21:48,6485,231
41:26:51,6499,231
41:31:55,6513,232
41:36:58,6527,232
41:42:01,6538,233
41:47:04,6552,233
41:52:08,6566,233
41:57:11,6580,234
42:02:14,6591,235
42:07:17,6605,235
42:12:21,6619,235
42:17:24,6633,235
42:22:26,6643,235
42:27:46,6659,236
42:32:50,6673,237
42:38:09,6686,238
42:43:12,6700,238
42:48:17,6714,239
42:53:20,6728,239
42:58:21,6738,239
43:03:24,6752,239
43:08:28,6766,240
43:13:31,6780,240
43:18:34,6791,240
43:23:37,6805,240
43:28:41,6819,240
43:35:08,6833,240
43:40:11,6847,240
43:45:15,6861,240
43:50:19,6875,241
43:55:30,6884,241
44:00:34,6898,241
44:05:37,6912,241
44:10:41,6926,242
44:15:44,6937,242
44:20:48,6951,242
44:25:51,6965,242
44:32:18,6979,242
44:37:22,6993,243
44:42:26,7007,245
44:47:30,7021,246
44:52:32,7032,246
44:57:36,7046,247
45:02:39,7060,247
45:07:43,7074,247
45:12:46,7085,247
45:17:49,7099,247
45:22:53,7113,247
45:27:57,7127,247
45:32:58,7137,247
45:38:01,7151,247
45:43:05,7165,247
45:49:12,7179,247
45:54:16,7193,247
45:59:19,7207,248
46:04:23,7221,248
46:09:24,7231,248
46:14:27,7245,248
46:19:32,7259,248
46:24:35,7273,248
46:29:38,7284,248
46:34:41,7298,248
46:39:45,7312,248
46:44:48,7326,248
46:49:51,7337,248
46:54:56,7351,248
47:00:00,7365,248
47:06:28,7379,248
47:11:32,7393,248
47:16:35,7407,248
47:21:39,7421,248
47:26:42,7432,248
47:31:45,7446,248
47:36:49,7460,248
47:41:52,7474,248
47:46:56,7485,249
47:51:59,7499,250
47:57:03,7513,251
48:02:06,7527,251
