Time,Round,Coverage
16:32:55,4816,233
16:38:02,4842,233
16:43:02,4868,234
16:48:06,4894,234
16:53:12,4913,234
16:58:15,4939,235
17:03:15,4965,236
17:08:16,4991,238
17:13:25,5011,238
17:18:27,5037,238
17:23:29,5063,239
17:28:41,5090,239
17:33:49,5110,239
17:38:55,5136,241
17:44:04,5163,242
17:49:07,5185,243
17:54:17,5205,244
17:59:20,5231,245
18:04:24,5257,246
18:09:33,5283,250
18:14:36,5302,252
18:19:37,5328,254
18:24:42,5354,256
18:29:42,5380,257
18:34:55,5400,259
18:40:09,5421,259
18:45:10,5445,260
18:50:18,5470,262
18:55:30,5497,263
19:00:39,5517,263
19:05:45,5543,264
19:10:47,5569,264
19:15:47,5594,264
19:20:59,5614,264
19:26:09,5640,265
19:31:15,5666,265
19:36:21,5692,266
19:41:22,5711,267
19:46:30,5737,267
19:51:33,5763,267
19:56:45,5790,269
20:01:49,5809,269
20:06:59,5836,270
20:11:59,5862,270
20:17:00,5888,270
20:22:06,5907,270
20:27:07,5933,270
20:32:09,5959,270
20:37:20,5986,270
20:42:30,6006,270
20:47:31,6032,270
20:52:34,6058,270
20:57:37,6084,270
21:02:38,6103,270
21:07:40,6129,270
21:12:42,6152,270
21:17:45,6178,270
21:23:24,6200,270
21:28:26,6226,271
21:33:37,6252,271
21:38:44,6278,271
21:44:23,6300,271
21:49:26,6326,271
21:54:29,6352,272
21:59:29,6378,272
22:05:10,6400,272
22:10:17,6426,272
22:15:17,6452,273
22:20:27,6478,273
22:25:35,6499,273
22:30:36,6518,273
22:35:50,6544,274
22:40:57,6570,274
22:45:57,6596,274
22:51:09,6616,275
22:56:10,6642,275
23:01:22,6668,275
23:06:29,6694,276
23:11:30,6713,276
23:16:32,6739,276
23:21:35,6765,276
23:26:45,6791,276
23:31:55,6809,277
23:37:05,6834,280
23:42:14,6860,280
23:47:24,6886,280
23:52:25,6905,280
23:57:30,6931,280
24:02:37,6957,280
24:07:37,6982,280
24:12:38,7001,280
24:17:48,7028,280
24:22:58,7055,280
24:28:01,7081,282
24:33:13,7101,283
24:38:23,7128,283
24:43:26,7154,284
24:48:36,7180,284
24:53:45,7200,284
24:58:46,7226,284
25:03:48,7252,286
25:08:51,7278,287
25:14:25,7300,287
25:19:25,7326,287
25:24:27,7352,290
25:29:28,7378,290
25:35:03,7400,292
25:40:05,7426,292
25:45:10,7452,292
25:50:15,7478,292
25:55:54,7500,292
26:00:54,7526,293
26:05:56,7552,293
26:10:58,7578,293
26:16:37,7600,293
26:21:38,7626,295
26:26:40,7652,295
26:31:47,7673,296
26:36:50,7699,297
26:41:55,7718,299
26:46:57,7743,299
26:51:57,7769,299
26:57:09,7796,299
27:02:19,7816,299
27:07:20,7842,299
27:12:23,7864,300
27:17:27,7890,300
27:22:31,7909,300
27:27:42,7934,300
27:32:42,7960,300
27:37:44,7986,301
27:42:51,8004,302
27:47:57,8029,302
27:53:01,8053,303
27:58:13,8078,304
28:03:59,8100,304
28:09:08,8126,304
28:14:20,8153,305
28:19:29,8179,305
28:24:54,8200,306
28:30:02,8226,306
28:35:08,8251,309
28:40:09,8277,310
28:45:55,8300,310
28:51:05,8327,310
28:56:06,8353,310
29:01:07,8379,310
29:06:31,8400,311
29:11:39,8426,312
29:16:48,8452,312
29:21:49,8478,314
29:27:20,8500,315
29:32:22,8526,315
29:37:23,8552,316
29:42:23,8578,316
29:48:01,8600,316
29:53:15,8625,316
29:58:20,8650,316
30:03:25,8676,316
30:09:35,8700,317
30:14:36,8726,318
30:19:42,8752,320
30:24:45,8778,320
30:30:28,8800,320
30:35:31,8826,322
30:40:36,8852,322
30:45:39,8878,322
30:51:12,8900,322
30:56:20,8926,323
31:01:21,8952,325
31:06:22,8978,325
31:12:44,9000,325
31:17:46,9026,325
31:22:49,9052,325
31:28:00,9078,325
31:33:40,9100,325
31:38:43,9126,325
31:43:54,9153,325
31:49:06,9180,325
31:54:26,9200,327
31:59:34,9226,328
32:04:43,9251,328
32:09:46,9277,328
32:15:33,9300,330
32:20:42,9325,330
32:25:43,9348,331
32:30:50,9373,332
32:35:50,9397,332
32:40:52,9415,332
32:45:59,9441,332
32:51:07,9467,332
32:56:15,9493,332
33:01:20,9512,332
33:06:24,9538,333
33:11:28,9564,333
33:16:43,9588,333
33:21:45,9603,333
33:26:56,9630,333
33:31:59,9654,336
33:37:00,9680,337
33:42:15,9700,338
33:47:17,9726,339
33:52:18,9752,339
33:57:22,9778,339
34:02:55,9800,339
34:07:57,9826,339
34:12:58,9852,342
34:18:09,9879,342
34:23:37,9900,343
34:28:40,9926,343
34:33:42,9952,343
34:38:53,9973,343
34:45:22,10000,344
34:50:28,10026,344
34:55:30,10051,344
35:00:34,10077,346
35:06:25,10100,346
35:11:30,10126,347
35:16:40,10152,347
35:21:47,10178,347
35:27:26,10200,347
35:32:29,10226,347
35:37:33,10252,347
35:42:43,10278,347
35:48:24,10300,348
35:53:35,10327,348
35:58:45,10354,348
36:03:56,10371,348
36:08:59,10397,349
36:14:00,10416,349
36:19:09,10441,349
36:24:16,10467,350
36:29:18,10492,350
36:34:27,10511,350
36:39:35,10537,350
36:44:37,10563,351
36:49:38,10589,352
36:54:50,10609,352
36:59:58,10635,352
37:05:00,10660,352
37:10:07,10685,352
37:15:16,10702,353
37:20:21,10728,353
37:25:23,10754,354
37:30:25,10780,354
37:36:08,10800,355
37:41:09,10824,356
37:46:20,10849,358
37:51:29,10874,360
37:56:32,10898,361
38:01:37,10917,361
38:06:45,10943,361
38:11:48,10969,361
38:16:51,10995,363
38:21:51,11013,363
38:27:00,11039,363
38:32:10,11065,363
38:37:21,11092,364
38:42:29,11111,364
38:47:36,11134,365
38:52:46,11161,365
38:57:57,11188,365
39:03:02,11206,366
39:08:06,11232,367
39:13:11,11258,367
39:18:18,11284,367
39:23:23,11303,367
39:28:23,11329,367
39:33:24,11355,367
39:38:28,11381,367
39:43:39,11401,367
39:48:39,11427,367
39:53:40,11453,367
39:58:47,11479,368
40:04:33,11500,369
40:09:42,11526,369
40:14:45,11552,370
40:19:57,11579,370
40:25:22,11600,371
40:30:23,11626,372
40:35:32,11652,372
40:40:35,11678,372
40:46:22,11700,372
40:51:33,11726,372
40:56:35,11752,372
41:01:38,11778,373
41:07:14,11800,374
41:12:24,11827,374
41:17:28,11852,375
41:22:29,11878,376
41:28:13,11900,376
41:33:15,11926,379
41:38:30,11951,379
41:43:36,11971,379
41:48:41,11997,380
41:53:44,12015,380
41:58:54,12040,381
42:04:04,12065,381
42:09:15,12092,382
42:14:26,12112,382
42:19:31,12138,382
42:24:35,12164,383
42:29:45,12190,383
42:34:56,12210,383
42:40:05,12233,385
42:45:14,12258,385
42:50:17,12284,385
42:55:18,12303,385
43:00:34,12329,387
43:05:37,12353,389
43:10:45,12379,389
43:16:20,12400,392
43:21:32,12426,393
43:26:40,12451,393
43:31:50,12477,394
43:38:00,12500,394
43:43:09,12526,394
43:48:15,12552,394
43:53:19,12578,394
43:59:11,12600,394
44:04:17,12626,394
44:09:22,12652,394
44:14:24,12678,395
44:20:00,12700,395
44:25:10,12721,395
44:30:13,12747,395
44:35:15,12773,395
44:40:18,12799,396
44:45:18,12818,397
44:50:18,12844,398
44:55:24,12870,398
45:00:27,12896,398
45:05:37,12916,398
45:10:41,12942,399
45:15:52,12969,399
45:20:53,12995,399
45:26:04,13015,399
45:31:12,13041,400
45:36:19,13067,400
45:41:30,13094,402
45:46:40,13112,402
45:51:45,13137,402
45:56:46,13163,403
46:01:51,13188,404
46:06:55,13206,405
46:11:55,13232,406
46:17:06,13258,408
46:22:12,13284,408
46:27:13,13303,409
46:32:21,13329,409
46:37:32,13356,409
46:42:35,13382,411
46:47:43,13401,411
46:52:46,13427,411
46:57:48,13451,412
47:02:54,13477,412
47:08:42,13500,412
47:13:53,13527,412
47:18:57,13553,412
47:24:06,13578,415
47:29:48,13600,415
47:34:53,13626,416
47:39:55,13651,416
47:45:01,13676,417
47:50:55,13700,419
47:55:59,13726,419
48:01:03,13752,420
48:02:48,13761,420
