Time,Round,Coverage
41:39:08,31779,213
41:44:12,31849,214
41:49:12,31912,215
41:54:16,31958,222
41:59:20,32022,222
42:04:22,32083,222
42:09:22,32146,222
42:14:23,32203,222
42:19:25,32272,222
42:24:31,32316,222
42:29:38,32378,222
42:34:41,32445,223
42:39:42,32516,223
42:44:44,32582,223
42:49:45,32648,223
42:54:45,32710,224
42:59:48,32768,224
43:04:49,32811,224
43:09:52,32877,224
43:14:55,32945,224
43:19:58,33023,224
43:24:58,33097,224
43:29:59,33179,224
43:35:00,33248,224
43:40:02,33293,224
43:45:05,33344,224
43:50:06,33405,225
43:55:08,33461,225
44:00:10,33528,225
44:05:12,33603,225
44:10:15,33669,226
44:15:21,33736,227
44:20:21,33781,228
44:25:38,33812,228
44:30:40,33868,229
44:35:43,33901,229
44:41:18,33957,229
44:46:22,34020,229
44:51:25,34085,231
44:56:30,34148,235
45:01:35,34204,236
45:06:36,34280,236
45:11:39,34344,236
45:16:41,34393,238
45:21:58,34441,238
45:27:01,34500,238
45:32:04,34574,238
45:37:06,34650,238
45:42:09,34710,238
45:47:09,34779,239
45:52:12,34848,239
45:57:16,34912,239
46:02:18,34966,239
46:07:22,35039,239
46:12:24,35121,239
46:17:27,35196,239
46:22:28,35275,240
46:27:29,35354,240
46:32:31,35425,240
46:37:33,35472,240
46:42:36,35527,240
46:47:36,35591,240
46:52:39,35650,240
46:57:39,35718,240
47:02:40,35799,240
47:07:41,35863,240
47:12:44,35927,240
47:18:47,35973,242
47:23:51,36021,242
47:28:58,36088,242
47:34:03,36140,242
47:39:33,36193,245
47:44:37,36225,245
47:49:37,36289,248
47:54:58,36308,251
47:59:59,36372,252
48:05:00,36432,254
