Time,Round,Coverage
17:20:15,6946,101
17:25:23,6966,101
17:30:37,6989,102
17:35:48,7009,102
17:40:52,7036,103
17:45:52,7075,104
17:52:06,7100,105
17:57:14,7126,107
18:02:17,7157,107
18:07:22,7183,108
18:12:29,7203,108
18:17:38,7231,108
18:22:44,7259,108
18:28:26,7300,108
18:33:28,7358,109
18:38:53,7400,109
18:44:10,7424,109
18:49:13,7440,109
18:54:20,7452,109
18:59:28,7490,110
19:04:31,7511,110
19:09:42,7535,110
19:14:54,7560,110
19:19:54,7585,110
19:24:54,7606,110
19:29:55,7639,110
19:34:56,7663,110
19:40:04,7693,111
19:45:08,7727,112
19:50:08,7790,112
19:55:14,7815,112
20:00:15,7836,113
20:05:27,7865,113
20:10:43,7897,114
20:15:51,7911,114
20:20:56,7937,115
20:25:57,7955,115
20:31:04,7994,115
20:36:06,8017,115
20:41:10,8061,115
20:46:53,8100,115
20:52:00,8124,115
20:57:03,8146,115
21:02:08,8163,116
21:07:27,8182,116
21:12:37,8200,116
21:17:40,8226,116
21:22:49,8251,116
21:27:50,8272,116
21:33:45,8300,116
21:38:54,8316,116
21:43:59,8363,116
21:49:00,8404,116
21:54:04,8476,116
21:59:56,8500,116
22:05:07,8518,116
22:10:27,8532,116
22:15:31,8544,116
22:20:37,8566,116
22:25:55,8600,116
22:31:03,8623,116
22:36:06,8657,116
22:41:11,8683,116
22:46:21,8704,116
22:51:27,8726,116
22:56:28,8758,116
23:01:30,8796,116
23:06:31,8823,117
23:11:35,8853,117
23:16:38,8912,117
23:21:39,8939,117
23:26:41,8962,117
23:31:45,8983,117
23:37:42,9000,117
23:42:50,9032,118
23:48:04,9050,118
23:53:08,9083,120
23:59:08,9100,120
24:04:19,9126,120
24:09:20,9142,120
24:14:24,9160,120
24:19:36,9192,120
24:24:43,9215,120
24:30:00,9251,121
24:35:03,9273,122
24:40:10,9297,122
24:45:20,9309,122
24:50:31,9329,122
24:55:37,9346,122
25:00:42,9375,122
25:06:00,9400,122
25:11:05,9418,122
25:16:17,9452,123
25:21:24,9468,123
25:26:32,9500,123
25:31:36,9585,124
25:36:45,9637,124
25:42:00,9659,124
25:47:01,9674,124
25:52:04,9685,124
25:57:21,9696,124
26:02:26,9707,124
26:07:28,9748,124
26:12:36,9778,124
26:17:38,9800,124
26:22:49,9833,125
26:27:51,9874,125
26:32:52,9895,125
26:37:59,9925,126
26:43:04,9954,126
26:48:19,9983,126
26:53:21,10012,126
26:58:32,10080,127
27:03:46,10100,127
27:08:49,10122,127
27:13:56,10150,127
27:18:56,10175,127
27:24:10,10204,127
27:29:10,10223,127
27:34:10,10242,127
27:39:27,10280,128
27:45:18,10300,130
27:50:40,10334,130
27:55:41,10364,130
28:00:46,10396,130
28:05:49,10436,130
28:10:49,10461,131
28:16:06,10482,132
28:21:11,10504,132
28:26:23,10521,132
28:31:30,10536,132
28:36:38,10551,132
28:41:44,10576,132
28:47:16,10600,132
28:52:23,10621,133
28:57:34,10642,133
29:02:36,10674,133
29:07:36,10690,133
29:12:39,10721,133
29:17:42,10764,133
29:22:53,10800,133
29:27:56,10860,133
29:33:10,10887,133
29:38:40,10900,133
29:44:04,10914,133
29:49:06,10925,134
29:54:08,10937,134
29:59:16,10972,134
30:05:02,11000,134
30:10:09,11036,134
30:15:13,11067,135
30:20:16,11092,135
30:25:17,11121,135
30:30:24,11145,135
30:35:36,11189,137
30:40:43,11207,137
30:45:51,11248,137
30:51:04,11278,137
30:56:09,11328,137
31:01:17,11354,137
31:06:18,11379,137
31:11:32,11402,137
31:16:37,11419,137
31:21:47,11447,138
31:26:52,11476,138
31:32:01,11493,138
31:37:02,11516,138
31:42:03,11540,138
31:47:06,11557,140
31:52:12,11585,140
31:57:13,11603,140
32:02:16,11619,140
32:07:21,11633,140
32:12:27,11659,140
32:17:28,11703,140
32:22:41,11743,141
32:27:48,11767,141
32:32:50,11784,141
32:37:53,11800,141
32:43:12,11825,141
32:48:32,11843,142
32:53:33,11861,143
32:58:41,11884,143
33:03:49,11916,143
33:08:49,11938,144
33:13:53,11963,144
33:19:00,11996,146
33:24:10,12031,146
33:29:20,12071,146
33:34:21,12115,146
33:39:28,12163,149
33:45:44,12200,149
33:50:45,12215,149
33:55:51,12229,149
34:00:58,12241,149
34:06:28,12252,149
34:11:56,12262,149
34:16:56,12296,149
34:21:58,12319,149
34:27:04,12353,149
34:32:09,12377,149
34:37:18,12408,149
34:42:18,12439,149
34:47:20,12462,149
34:52:27,12487,149
34:57:27,12509,149
35:02:40,12539,149
35:07:42,12560,149
35:12:48,12597,150
35:18:02,12626,150
35:23:03,12688,150
35:28:08,12717,150
35:33:11,12739,150
35:38:19,12763,150
35:43:26,12793,150
35:48:28,12813,150
35:53:44,12835,150
35:59:01,12852,151
36:04:07,12878,152
36:09:15,12892,152
36:14:23,12903,152
36:19:38,12914,153
36:24:42,12932,153
36:29:49,12954,153
36:34:49,12990,153
36:39:57,13004,153
36:44:59,13025,153
36:49:59,13053,153
36:55:50,13100,153
37:00:50,13134,153
37:05:59,13168,154
37:11:03,13193,155
37:16:15,13212,155
37:21:15,13228,155
37:26:23,13245,156
37:31:35,13280,156
37:36:49,13312,157
37:41:57,13338,157
37:47:03,13354,157
37:52:05,13375,157
37:57:15,13396,157
38:02:19,13411,159
38:07:32,13441,160
38:12:32,13466,160
38:17:36,13511,161
38:22:41,13570,161
38:27:44,13610,161
38:32:48,13649,161
38:37:58,13677,161
38:43:17,13695,161
38:48:42,13707,161
38:54:07,13720,161
38:59:09,13729,163
39:04:16,13756,163
39:09:22,13793,163
39:14:32,13814,163
39:19:34,13852,163
39:24:37,13874,163
39:29:47,13899,164
39:34:48,13917,164
39:39:59,13940,164
39:45:01,13966,164
39:50:05,14008,165
39:55:10,14031,165
40:00:38,14068,165
40:05:38,14090,165
40:10:51,14117,165
40:16:00,14178,166
40:21:42,14200,166
40:26:50,14224,166
40:32:00,14257,166
40:37:05,14287,167
40:42:09,14310,170
40:47:12,14330,170
40:52:24,14349,170
40:57:27,14377,172
41:02:37,14401,172
41:07:59,14414,172
41:13:19,14429,172
41:18:19,14442,172
41:23:24,14462,173
41:28:25,14487,174
41:33:34,14506,174
41:38:47,14524,174
41:43:55,14539,175
41:48:59,14563,176
41:54:12,14585,176
41:59:14,14620,177
42:04:19,14646,180
42:09:30,14670,180
42:14:41,14693,181
42:19:45,14705,181
42:24:47,14728,182
42:29:51,14752,182
42:35:05,14770,182
42:40:23,14787,182
42:45:35,14800,182
42:50:36,14821,182
42:55:39,14843,183
43:00:50,14873,183
43:06:18,14900,184
43:11:32,14920,184
43:16:33,14953,184
43:21:36,14979,186
43:26:48,14995,186
43:31:53,15006,187
43:36:55,15032,187
43:41:58,15060,187
43:47:13,15100,187
43:52:23,15148,188
43:57:28,15201,188
44:02:31,15247,188
44:07:47,15277,188
44:13:04,15295,188
44:18:10,15305,188
44:23:29,15317,188
44:28:53,15328,188
44:34:10,15337,188
44:39:18,15345,189
44:44:32,15354,189
44:49:40,15381,189
44:54:47,15413,189
44:59:58,15443,190
45:05:02,15467,190
45:10:10,15493,190
45:15:20,15508,190
45:20:22,15532,190
45:25:29,15562,190
45:30:31,15591,191
45:35:43,15616,192
45:40:52,15660,192
45:46:01,15697,192
45:51:02,15722,192
45:56:06,15761,192
46:01:15,15830,192
46:06:17,15865,192
46:11:26,15887,192
46:16:35,15906,192
46:21:36,15939,192
46:26:41,15963,193
46:31:52,16000,196
46:37:09,16021,197
46:42:24,16041,197
46:47:33,16075,198
46:53:25,16100,198
46:58:31,16122,199
47:03:35,16135,199
47:08:49,16155,199
47:13:53,16177,199
47:19:53,16200,199
47:25:06,16221,199
47:30:12,16244,199
47:35:26,16261,199
47:40:33,16280,199
47:45:36,16299,199
47:50:39,16334,199
47:55:49,16379,200
48:00:55,16401,201
48:01:21,16403,201
