Time,Round,Coverage
09:12:32,1586,50
09:17:41,1601,50
09:22:50,1616,50
09:27:58,1631,50
09:33:06,1646,50
09:38:14,1661,50
09:43:23,1676,50
09:48:31,1691,50
09:53:40,1706,50
09:58:49,1721,51
10:03:58,1736,51
10:09:07,1751,51
10:14:15,1766,51
10:19:24,1781,51
10:24:32,1796,51
10:29:40,1811,53
10:34:50,1826,53
10:39:59,1841,54
10:45:07,1856,55
10:50:17,1868,56
10:55:26,1883,56
11:00:34,1898,56
11:05:42,1913,56
11:10:51,1928,56
11:15:59,1943,56
11:21:07,1958,56
11:26:16,1973,56
11:31:24,1988,56
11:36:32,2003,56
11:41:41,2018,56
11:46:49,2033,56
11:51:58,2048,56
11:57:06,2063,57
12:02:15,2078,57
12:07:23,2093,59
12:12:32,2108,59
12:17:40,2123,59
12:22:49,2138,59
12:27:57,2153,61
12:33:07,2168,64
12:38:15,2183,64
12:43:24,2198,64
12:48:32,2213,64
12:53:41,2228,64
12:58:51,2243,65
13:04:01,2258,65
13:09:10,2273,65
13:14:18,2288,65
13:19:27,2303,65
13:24:36,2318,65
13:29:44,2333,65
13:34:53,2348,66
13:41:06,2363,66
13:46:15,2378,67
13:51:24,2393,67
13:56:32,2408,70
14:01:41,2423,71
14:06:49,2438,71
14:11:58,2453,71
14:17:06,2468,71
14:22:15,2483,71
14:27:24,2498,73
14:32:32,2513,73
14:37:41,2528,73
14:42:50,2543,73
14:47:58,2558,73
14:53:07,2573,73
14:58:15,2588,73
15:03:24,2603,73
15:08:34,2618,74
15:13:43,2633,74
15:18:52,2648,74
15:24:01,2663,74
15:29:10,2678,74
15:34:19,2693,75
15:39:28,2708,75
15:44:38,2723,75
15:49:47,2738,75
15:54:56,2753,76
16:00:05,2768,76
16:05:14,2783,76
16:10:22,2798,76
16:15:31,2813,76
16:20:40,2828,76
16:25:48,2843,76
16:30:57,2858,77
16:36:12,2870,77
16:41:20,2885,77
16:46:29,2900,77
16:51:39,2915,77
16:56:51,2930,77
17:02:02,2945,77
17:07:12,2960,77
17:12:22,2975,77
17:17:31,2990,77
17:22:40,3005,77
17:27:49,3020,77
17:32:59,3035,77
17:38:07,3050,77
17:43:18,3065,77
17:48:28,3080,77
17:53:39,3095,78
17:58:49,3110,78
18:03:57,3125,78
18:09:07,3140,80
18:14:15,3155,80
18:19:24,3170,80
18:24:33,3185,80
18:29:42,3200,81
18:34:50,3215,82
18:39:59,3230,82
18:45:11,3241,82
18:50:19,3256,82
18:55:28,3271,82
19:00:36,3286,82
19:05:45,3301,82
19:10:55,3316,83
19:16:04,3331,84
19:21:13,3346,84
19:26:26,3361,84
19:31:37,3376,84
19:36:47,3391,84
19:41:57,3406,84
19:47:06,3421,84
19:52:15,3436,84
19:57:26,3451,84
20:02:35,3466,84
20:07:44,3481,84
20:12:53,3496,84
20:18:01,3511,84
20:23:10,3526,84
20:28:20,3541,84
20:33:29,3556,84
20:38:40,3571,84
20:43:49,3586,84
20:48:58,3601,85
20:54:07,3616,86
20:59:15,3631,86
21:04:24,3646,86
21:09:33,3661,86
21:14:42,3676,86
21:19:52,3691,86
21:25:01,3706,86
21:30:10,3721,86
21:35:20,3736,86
21:40:31,3748,87
21:45:40,3763,87
21:50:49,3778,88
21:55:58,3793,88
22:01:07,3808,88
22:07:00,3820,90
22:12:11,3835,91
22:17:20,3850,93
22:22:29,3865,93
22:27:40,3880,94
22:32:49,3895,95
22:37:58,3910,95
22:43:08,3925,95
22:48:19,3940,95
22:53:28,3955,96
22:58:36,3970,96
23:03:46,3985,96
23:08:50,3989,96
23:13:59,4004,96
23:19:09,4019,96
23:24:17,4034,96
23:29:28,4049,96
23:34:38,4064,97
23:39:48,4079,97
23:44:58,4094,98
23:50:09,4109,98
23:55:18,4124,98
24:00:27,4139,98
24:05:36,4154,98
24:10:46,4169,100
24:15:56,4184,100
24:21:07,4199,101
24:26:18,4214,101
24:31:29,4229,101
24:36:39,4244,101
24:41:49,4259,101
24:47:00,4274,101
24:52:09,4289,101
24:57:18,4304,101
25:02:27,4319,101
25:07:36,4334,101
25:12:45,4349,102
25:17:54,4364,102
25:23:02,4379,102
25:28:12,4394,103
25:33:21,4409,103
25:38:31,4424,103
25:43:40,4439,103
25:48:41,4454,105
25:53:42,4474,105
25:59:41,4489,105
26:04:50,4504,105
26:09:59,4519,105
26:15:11,4534,107
26:20:19,4549,107
26:25:28,4564,107
26:30:38,4579,107
26:35:47,4594,107
26:40:56,4609,107
26:46:05,4624,107
26:51:14,4639,107
26:56:23,4654,107
27:01:31,4669,107
27:06:40,4684,107
27:11:50,4699,107
27:16:59,4714,107
27:22:08,4729,107
27:27:18,4744,107
27:32:27,4759,107
27:37:36,4774,107
27:42:45,4789,109
27:47:54,4804,109
27:53:04,4819,109
27:58:13,4834,109
28:03:22,4849,109
28:08:30,4864,109
28:13:39,4879,109
28:18:48,4894,109
28:23:57,4909,109
28:29:08,4924,109
28:34:17,4939,109
28:39:26,4954,109
28:44:35,4969,109
28:49:44,4984,109
28:54:55,4996,109
29:00:04,5011,109
29:05:13,5026,109
29:10:22,5041,109
29:15:31,5056,109
29:20:40,5071,109
29:25:49,5086,109
29:30:58,5101,109
29:36:07,5116,109
29:41:17,5131,109
29:46:26,5146,109
29:51:35,5161,109
29:56:44,5176,109
30:01:53,5191,109
30:07:02,5206,109
30:12:13,5221,109
30:17:24,5233,109
30:22:34,5248,109
30:27:43,5263,109
30:32:52,5278,109
30:38:01,5293,109
30:43:10,5308,109
30:48:19,5323,109
30:53:28,5338,109
30:58:37,5353,109
31:03:46,5368,109
31:08:55,5383,109
31:14:04,5398,109
31:19:13,5413,109
31:24:23,5428,109
31:29:32,5443,109
31:34:41,5458,109
31:39:50,5473,109
31:45:00,5488,109
31:50:10,5503,109
31:55:19,5518,110
32:00:31,5533,110
32:05:40,5548,110
32:10:49,5563,110
32:15:58,5578,110
32:21:07,5593,110
32:26:38,5607,111
32:31:55,5619,112
32:37:04,5634,112
32:42:13,5649,112
32:47:22,5664,112
32:52:31,5679,112
32:57:40,5694,112
33:02:49,5709,112
33:07:59,5724,112
33:13:17,5736,113
33:18:27,5751,113
33:23:36,5766,115
33:28:45,5781,115
33:33:54,5796,115
33:39:03,5811,115
33:44:13,5826,115
33:49:22,5841,115
33:54:31,5856,115
33:59:40,5871,115
34:04:50,5886,115
34:09:59,5901,115
34:15:09,5916,115
34:20:18,5931,115
34:25:27,5946,117
34:30:38,5961,117
34:35:49,5976,117
34:40:58,5991,117
34:46:06,6006,117
34:51:16,6021,117
34:56:25,6036,118
35:01:34,6051,118
35:06:43,6066,121
35:11:52,6081,123
35:17:01,6096,123
35:22:10,6111,123
35:27:20,6126,124
35:32:30,6141,124
35:37:39,6156,124
35:42:48,6171,124
35:47:58,6186,124
35:53:07,6201,124
35:58:16,6216,124
36:03:26,6231,124
36:08:42,6243,124
36:13:51,6258,124
36:19:00,6273,124
36:24:10,6288,124
36:29:19,6303,124
36:34:28,6318,124
36:39:37,6333,124
36:44:46,6348,125
36:49:56,6363,125
36:55:06,6378,126
37:00:15,6393,126
37:05:25,6408,126
37:10:34,6423,126
37:15:43,6438,126
37:20:53,6453,126
37:26:02,6468,126
37:31:12,6483,126
37:36:21,6498,126
37:41:30,6513,126
37:46:40,6528,126
37:51:49,6543,126
37:56:59,6558,127
38:02:09,6573,127
38:07:18,6588,127
38:12:27,6603,127
38:17:37,6618,128
38:22:47,6633,128
38:27:57,6648,128
38:33:06,6663,128
38:38:16,6678,128
38:43:25,6693,128
38:48:35,6708,128
38:53:44,6723,128
38:58:57,6735,129
39:04:06,6750,132
39:09:16,6765,132
39:14:25,6780,132
39:19:35,6795,132
39:24:45,6810,132
39:29:54,6825,135
39:35:03,6840,135
39:40:14,6855,135
39:45:24,6870,135
39:50:33,6885,135
39:55:42,6900,135
40:00:52,6915,135
40:06:03,6930,135
40:11:13,6945,135
40:16:22,6960,135
40:21:32,6975,135
40:26:42,6990,135
40:31:52,7005,135
40:37:01,7020,135
40:42:10,7035,135
40:47:25,7045,135
40:52:35,7060,135
40:57:46,7075,136
41:02:55,7090,138
41:08:05,7105,139
41:13:15,7120,139
41:18:25,7135,142
41:23:34,7150,142
41:28:43,7165,142
41:33:53,7180,142
41:39:03,7195,142
41:44:13,7210,142
41:49:22,7225,142
41:54:32,7240,142
41:59:41,7255,142
42:04:52,7270,142
42:10:01,7285,142
42:15:10,7300,142
42:20:21,7315,142
42:25:30,7330,142
42:30:40,7345,142
42:35:49,7360,142
42:40:59,7375,142
42:46:09,7390,142
42:51:18,7405,142
42:56:28,7420,142
43:01:37,7435,142
43:06:48,7450,142
43:11:57,7465,142
43:17:07,7480,142
43:22:16,7495,142
43:27:25,7510,142
43:32:35,7525,143
43:37:44,7540,143
43:42:56,7552,143
43:48:05,7567,143
43:53:15,7582,144
43:58:25,7597,144
44:03:34,7612,144
44:08:44,7627,144
44:13:53,7642,144
44:19:03,7657,144
44:24:12,7672,144
44:29:23,7687,144
44:34:24,7696,144
44:39:34,7711,144
44:44:43,7726,144
44:49:53,7741,144
44:55:02,7756,145
45:00:11,7771,145
45:05:21,7786,145
45:10:30,7801,145
45:15:40,7816,145
45:20:49,7831,145
45:26:00,7846,145
45:31:09,7861,145
45:36:21,7873,145
45:41:31,7888,145
45:46:40,7903,145
45:51:50,7918,145
45:57:00,7933,145
46:02:10,7948,145
46:07:20,7963,145
46:12:29,7978,145
46:17:39,7993,145
46:22:49,8008,145
46:27:58,8023,145
46:33:08,8038,145
46:38:18,8053,145
46:43:27,8068,145
46:48:37,8083,145
46:53:47,8098,145
46:58:57,8113,145
47:04:09,8128,145
47:09:20,8143,145
47:14:30,8158,145
47:19:40,8173,147
47:24:50,8188,147
47:30:00,8203,147
47:35:09,8218,147
47:40:19,8233,147
47:45:29,8248,147
47:50:40,8263,147
47:55:51,8278,148
48:01:37,8292,148
