Time,Round,Coverage
19:38:14,3822,617
19:43:29,3840,619
19:48:36,3854,620
19:53:44,3872,620
19:58:57,3890,620
20:04:04,3904,623
20:09:12,3922,624
20:14:25,3940,624
20:19:32,3954,624
20:24:39,3972,624
20:29:53,3990,625
20:35:00,4004,626
20:40:07,4022,626
20:45:21,4040,627
20:50:27,4054,627
20:55:35,4072,627
21:00:49,4090,630
21:05:56,4104,630
21:11:04,4122,631
21:16:12,4140,631
21:21:19,4154,632
21:26:26,4172,633
21:31:40,4190,634
21:36:46,4204,635
21:41:54,4222,636
21:47:08,4240,636
21:52:14,4254,636
21:57:22,4272,638
22:02:36,4290,643
22:07:42,4304,644
22:12:50,4322,644
22:18:05,4340,645
22:23:12,4354,645
22:28:20,4372,645
22:33:33,4390,646
22:38:40,4404,646
22:43:48,4422,647
22:49:01,4440,647
22:54:18,4455,647
22:59:26,4473,647
23:04:33,4491,652
23:09:39,4505,652
23:14:47,4523,654
23:20:00,4541,654
23:25:06,4555,656
23:30:14,4573,657
23:35:28,4591,660
23:40:34,4605,661
23:45:42,4623,663
23:50:50,4641,665
23:55:56,4655,667
24:01:03,4673,675
24:06:17,4691,676
24:11:23,4705,678
24:16:31,4723,681
24:21:45,4741,683
24:26:51,4755,684
24:31:58,4773,686
24:37:13,4791,688
24:42:18,4805,689
24:47:26,4823,689
24:52:40,4841,689
24:57:46,4855,691
25:02:54,4873,691
25:08:08,4891,692
25:13:14,4905,693
25:18:22,4923,694
25:23:36,4941,694
25:28:41,4955,695
25:33:49,4973,696
25:39:04,4991,697
25:44:10,5005,697
25:49:18,5023,698
25:54:32,5041,699
25:59:38,5055,701
26:04:45,5073,701
26:09:59,5091,701
26:15:05,5105,701
26:20:12,5123,702
26:25:27,5141,702
26:30:33,5155,703
26:35:41,5173,705
26:40:55,5191,706
26:46:01,5205,709
26:51:10,5223,710
26:56:24,5241,710
27:01:29,5255,713
27:06:37,5273,713
27:11:52,5291,714
27:16:58,5305,714
27:22:06,5323,715
27:27:19,5341,715
27:32:36,5356,716
27:37:43,5374,716
27:42:53,5392,717
27:47:58,5406,719
27:53:06,5424,719
27:58:22,5442,720
28:03:27,5456,721
28:08:35,5474,721
28:13:50,5492,723
28:19:00,5507,725
28:24:07,5525,725
28:29:20,5543,725
28:34:25,5557,726
28:39:27,5575,727
28:44:40,5593,727
28:49:44,5607,732
28:54:52,5625,732
29:00:06,5643,733
29:05:11,5657,736
29:10:18,5675,739
29:15:34,5693,739
29:20:39,5707,743
29:25:46,5725,744
29:31:02,5743,745
29:36:07,5757,745
29:41:16,5775,746
29:46:32,5793,748
29:51:37,5807,752
29:56:44,5825,754
30:01:58,5843,757
30:07:03,5857,761
30:12:11,5875,762
30:17:26,5893,762
30:22:31,5907,765
30:27:39,5925,766
30:32:55,5943,769
30:37:59,5957,773
30:43:07,5975,775
30:48:22,5993,776
30:53:27,6007,780
30:58:35,6025,781
31:03:50,6043,783
31:08:55,6057,783
31:14:03,6075,785
31:19:18,6093,787
31:24:23,6107,792
31:29:31,6125,793
31:34:47,6143,794
31:39:51,6157,796
31:44:59,6175,799
31:50:13,6193,802
31:55:18,6207,805
32:00:25,6225,807
32:05:41,6243,807
32:10:46,6257,807
32:15:54,6275,808
32:21:09,6293,810
32:26:14,6307,812
32:31:22,6325,814
32:36:37,6343,817
32:41:43,6357,817
32:46:50,6375,819
32:52:06,6393,820
32:57:10,6407,823
33:02:18,6425,824
33:07:34,6443,824
33:12:39,6457,825
33:17:47,6475,825
33:22:55,6493,826
33:28:00,6507,828
33:33:08,6525,831
33:38:23,6543,837
33:43:29,6557,837
33:48:36,6575,840
33:53:52,6593,843
33:58:57,6607,845
34:04:05,6625,848
34:09:21,6643,851
34:14:26,6657,851
34:19:34,6675,856
34:24:49,6693,857
34:29:55,6707,859
34:34:56,6725,859
34:40:10,6743,859
34:45:26,6758,859
34:50:38,6777,859
34:55:54,6795,864
35:00:58,6809,868
35:06:07,6827,869
35:11:22,6845,872
35:16:27,6859,873
35:21:35,6877,875
35:26:53,6895,875
35:31:57,6909,876
35:37:05,6927,876
35:42:21,6945,876
35:47:26,6959,876
35:52:34,6977,876
35:57:50,6995,879
36:02:55,7009,879
36:08:03,7027,880
36:13:20,7045,880
36:18:25,7059,882
36:23:33,7077,883
36:28:50,7095,884
36:33:54,7109,886
36:39:02,7127,886
36:44:17,7145,886
36:49:21,7159,887
36:54:30,7177,888
36:59:45,7195,891
37:04:49,7209,891
37:09:58,7227,891
37:15:14,7245,894
37:20:18,7259,895
37:25:26,7277,897
37:30:35,7295,899
37:35:40,7309,900
37:40:48,7327,903
37:46:06,7345,905
37:51:10,7359,906
37:56:18,7377,907
38:01:35,7395,910
38:06:40,7409,913
38:11:48,7427,915
38:17:04,7445,915
38:22:09,7459,915
38:27:17,7477,915
38:32:33,7495,915
38:37:38,7509,916
38:42:46,7527,918
38:48:02,7545,918
38:53:07,7559,919
38:58:16,7577,920
39:03:32,7595,922
39:08:37,7609,924
39:13:45,7627,926
39:18:54,7645,928
39:23:59,7659,928
39:29:07,7677,929
39:34:23,7695,929
39:39:28,7709,930
39:44:37,7727,931
39:49:54,7745,933
39:54:59,7759,933
40:00:07,7777,933
40:05:23,7795,933
40:10:28,7809,933
40:15:36,7827,933
40:20:37,7844,933
40:25:42,7858,934
40:30:44,7876,935
40:36:00,7894,935
40:41:05,7908,935
40:46:08,7926,936
40:51:17,7945,938
40:56:32,7960,939
41:01:40,7978,940
41:06:57,7996,941
41:12:11,8011,945
41:17:13,8029,947
41:22:30,8047,948
41:27:34,8061,949
41:32:47,8080,949
41:38:05,8098,950
41:43:08,8112,952
41:48:16,8130,954
41:53:18,8147,957
41:58:22,8161,957
42:03:30,8179,960
42:08:36,8197,965
42:13:39,8211,967
42:18:48,8229,968
42:24:03,8247,969
42:29:06,8261,974
42:34:15,8279,974
42:39:16,8296,978
42:44:20,8310,981
42:49:29,8328,982
42:54:46,8346,985
42:59:49,8360,990
43:04:58,8378,992
43:10:15,8396,995
43:15:18,8410,996
43:20:31,8429,996
43:25:49,8447,999
43:30:52,8461,1000
43:35:54,8479,1002
43:41:03,8498,1002
43:46:12,8513,1003
43:51:22,8531,1006
43:56:22,8548,1006
44:01:26,8562,1008
44:06:34,8580,1014
44:11:45,8598,1015
44:16:48,8612,1016
44:21:57,8630,1018
44:27:11,8649,1021
44:32:13,8663,1023
44:37:22,8681,1025
44:42:22,8698,1026
44:47:30,8712,1027
44:52:39,8730,1030
44:57:39,8747,1031
45:02:43,8761,1031
45:07:56,8780,1032
45:12:57,8797,1033
45:18:01,8811,1036
45:23:09,8829,1038
45:28:10,8846,1039
45:33:14,8860,1040
45:38:22,8878,1041
45:43:23,8895,1041
45:48:31,8910,1041
45:53:40,8928,1042
45:58:42,8945,1044
46:03:57,8960,1045
46:09:05,8978,1045
46:14:22,8996,1045
46:19:26,9010,1046
46:24:36,9028,1046
46:29:53,9046,1046
46:34:57,9060,1048
46:40:06,9078,1051
46:45:22,9096,1054
46:50:31,9110,1054
46:55:40,9128,1054
47:00:44,9146,1057
47:05:55,9161,1057
47:11:03,9179,1060
47:16:18,9198,1061
47:21:21,9212,1062
47:26:29,9230,1063
47:31:30,9247,1064
47:36:33,9261,1064
47:41:42,9279,1065
47:47:00,9297,1066
47:52:13,9315,1071
47:57:17,9333,1072
48:03:19,9350,1074
