Time,Round,Coverage
22:31:12,4741,216
22:36:32,4749,216
22:41:51,4760,216
22:46:56,4771,216
22:52:19,4782,216
22:57:52,4794,216
23:02:54,4803,216
23:08:12,4815,217
23:13:28,4829,217
23:18:32,4843,218
23:23:38,4857,219
23:28:52,4877,219
23:33:58,4890,219
23:39:02,4908,219
23:44:04,4939,220
23:49:14,4964,222
23:55:24,4995,227
24:00:34,5013,227
24:05:34,5038,227
24:10:48,5056,228
24:15:48,5074,230
24:20:50,5089,231
24:26:09,5100,231
24:31:23,5113,231
24:37:45,5135,231
24:42:53,5163,231
24:48:00,5183,231
24:53:00,5211,232
24:58:15,5235,232
25:03:19,5248,232
25:08:23,5266,233
25:13:32,5276,233
25:18:43,5293,234
25:24:02,5309,234
25:29:27,5321,235
25:34:57,5335,237
25:40:14,5347,237
25:45:17,5358,238
25:50:28,5372,240
25:55:37,5393,242
26:00:44,5412,242
26:05:49,5436,242
26:10:50,5447,242
26:16:08,5459,242
26:21:11,5470,242
26:26:16,5492,243
26:31:32,5511,244
26:36:44,5523,244
26:41:56,5539,244
26:47:05,5563,244
26:52:12,5576,245
26:57:12,5594,246
27:02:12,5620,249
27:07:15,5640,250
27:12:19,5662,251
27:17:27,5685,251
27:22:35,5709,251
27:27:57,5729,251
27:33:01,5749,251
27:38:09,5773,251
27:43:17,5802,251
27:50:20,5818,252
27:55:25,5845,252
28:00:52,5869,252
28:06:00,5897,254
28:11:12,5919,254
28:16:15,5937,254
28:21:16,5963,255
28:26:16,5981,257
28:32:26,6004,258
28:37:34,6021,259
28:42:36,6043,261
28:47:40,6058,262
28:52:52,6076,262
28:57:58,6093,264
29:03:06,6109,264
29:08:09,6130,264
29:13:24,6148,264
29:19:39,6166,266
29:24:52,6185,268
29:29:57,6206,270
29:35:01,6218,272
29:40:17,6233,274
29:45:20,6252,275
29:50:30,6269,275
29:55:33,6302,276
30:00:48,6321,276
30:06:01,6340,276
30:11:23,6355,277
30:16:35,6370,277
30:21:40,6396,278
30:26:46,6417,279
30:32:02,6439,279
30:37:25,6453,279
30:43:50,6466,281
30:49:01,6478,281
30:54:11,6491,281
30:59:23,6506,281
31:04:40,6520,282
31:10:08,6532,282
31:15:12,6543,283
31:20:14,6558,283
31:25:22,6575,283
31:30:28,6593,285
31:35:56,6616,285
31:41:00,6637,285
31:46:11,6657,285
31:51:18,6677,285
31:56:20,6694,285
32:01:33,6707,285
32:06:40,6721,285
32:12:00,6733,285
32:17:05,6753,285
32:23:32,6766,285
32:28:47,6777,285
32:33:50,6786,287
32:38:57,6796,287
32:43:59,6807,287
32:48:59,6816,287
32:54:02,6829,288
32:59:04,6842,288
33:04:22,6854,288
33:10:49,6866,288
33:15:51,6877,288
33:21:14,6887,289
33:26:37,6898,289
33:31:51,6910,289
33:36:57,6919,289
33:42:16,6931,289
33:47:23,6944,289
33:52:34,6957,289
33:57:51,6969,289
34:02:51,6983,289
34:08:00,7002,289
34:13:02,7016,289
34:18:37,7030,289
34:23:39,7045,290
34:29:39,7066,291
34:34:41,7100,293
34:45:01,7116,293
34:50:06,7152,293
34:55:06,7177,295
35:00:19,7192,295
35:05:33,7212,295
35:10:48,7226,295
35:16:35,7241,298
35:21:37,7263,298
35:26:50,7285,299
35:31:58,7299,299
35:36:58,7314,299
35:42:20,7328,299
35:47:40,7343,299
35:52:49,7354,299
35:58:04,7367,299
36:03:18,7385,299
36:08:22,7393,300
36:13:54,7422,301
36:19:02,7448,301
36:24:20,7473,301
36:29:22,7500,301
36:34:30,7514,301
36:39:34,7527,301
36:44:58,7543,301
36:49:58,7557,301
36:55:00,7573,301
37:00:22,7586,301
37:05:43,7599,302
37:10:51,7612,302
37:16:51,7623,302
37:21:59,7637,302
37:27:21,7650,302
37:32:22,7659,302
37:37:37,7670,302
37:42:43,7678,302
37:48:06,7696,303
37:53:17,7707,304
37:58:27,7722,304
38:03:42,7737,304
38:08:45,7760,304
38:13:47,7778,304
38:19:01,7804,304
38:24:22,7816,304
38:29:36,7826,304
38:34:47,7840,304
38:40:04,7858,306
38:45:05,7875,306
38:50:22,7892,306
38:55:33,7907,307
39:00:38,7920,307
39:05:38,7938,307
39:10:44,7957,307
39:16:04,7972,307
39:21:10,7985,307
39:26:12,8015,309
39:31:14,8037,312
39:36:25,8064,312
39:41:28,8073,312
39:46:36,8100,312
39:52:43,8123,314
39:57:43,8155,316
40:03:24,8173,320
40:08:31,8200,320
40:13:39,8223,320
40:18:43,8254,321
40:23:51,8273,321
40:28:55,8275,321
40:34:00,8292,322
40:39:06,8318,322
40:44:10,8334,322
40:49:14,8363,323
40:54:25,8389,324
40:59:32,8409,325
41:05:45,8426,325
41:10:49,8449,326
41:16:04,8464,326
41:22:18,8481,326
41:27:21,8492,326
41:32:22,8514,327
41:37:30,8537,329
41:42:56,8548,332
41:48:07,8560,332
41:53:23,8572,333
41:58:36,8585,335
42:03:56,8599,335
42:08:56,8617,336
42:13:59,8637,336
42:19:04,8657,336
42:24:08,8679,336
42:30:17,8692,338
42:36:18,8714,339
42:41:34,8734,339
42:46:44,8752,339
42:51:55,8767,339
42:57:09,8778,340
43:02:20,8797,341
43:07:32,8811,341
43:12:33,8823,341
43:17:37,8844,341
43:22:37,8856,341
43:24:48,8873,341
43:29:53,8893,341
43:34:56,8916,341
43:39:59,8942,341
43:45:00,8962,341
43:50:09,8977,341
43:55:09,8993,342
44:00:25,9006,343
44:05:30,9021,343
44:10:51,9032,343
44:15:52,9058,345
44:20:55,9084,345
44:26:02,9096,345
44:31:03,9120,345
44:36:06,9134,347
44:41:18,9148,349
44:46:40,9160,349
44:51:57,9174,349
44:57:11,9188,349
45:02:24,9202,350
45:07:38,9217,350
45:13:01,9230,350
45:18:10,9242,350
45:23:25,9254,351
45:28:34,9265,351
45:33:46,9273,355
45:38:49,9285,355
45:44:10,9304,355
45:49:13,9318,355
45:54:17,9338,355
45:59:28,9362,355
46:04:35,9376,355
46:09:44,9399,355
46:14:49,9421,355
46:20:00,9434,355
46:25:19,9450,355
46:30:38,9463,355
46:36:51,9473,356
46:42:00,9496,358
46:47:21,9507,359
46:52:38,9516,361
46:57:43,9523,361
47:02:59,9532,361
47:08:06,9540,364
47:13:30,9550,364
47:18:38,9560,365
47:23:55,9571,365
47:29:15,9582,365
47:34:31,9596,365
47:39:39,9610,366
47:45:00,9622,366
47:50:17,9630,366
47:55:38,9643,366
48:00:42,9654,367

