Time,Round,Coverage
08:23:42,2870,51
08:29:35,2903,51
08:34:41,2936,51
08:39:42,2968,51
08:45:35,3003,51
08:50:42,3038,51
08:55:45,3071,51
09:01:50,3103,51
09:06:52,3140,51
09:11:53,3170,51
09:17:53,3203,51
09:22:58,3242,51
09:28:00,3283,51
09:33:06,3311,51
09:38:12,3345,51
09:43:13,3385,51
09:48:14,3415,51
09:53:17,3442,52
09:58:19,3464,53
10:03:20,3487,53
10:08:20,3510,53
10:13:26,3534,53
10:18:42,3550,53
10:23:50,3566,53
10:29:00,3584,53
10:34:06,3604,54
10:39:15,3625,54
10:44:29,3642,54
10:49:39,3664,54
10:54:49,3691,54
10:59:54,3711,57
11:05:01,3735,59
11:10:14,3760,59
11:15:21,3788,60
11:20:29,3816,60
11:25:29,3850,60
11:30:35,3882,60
11:35:38,3908,60
11:40:40,3931,60
11:45:47,3969,60
11:51:21,4003,60
11:56:25,4037,61
12:01:31,4069,62
12:06:47,4099,62
12:11:51,4118,62
12:16:58,4156,62
12:22:03,4183,62
12:27:08,4208,62
12:32:10,4240,62
12:37:19,4261,64
12:42:22,4291,64
12:47:29,4305,64
12:52:31,4337,64
12:57:34,4374,64
13:02:56,4404,64
13:08:03,4440,64
13:13:12,4473,64
13:18:12,4504,64
13:23:19,4544,64
13:28:20,4575,64
13:34:12,4604,64
13:39:13,4646,64
13:44:20,4680,64
13:50:06,4704,64
13:55:10,4727,64
14:00:12,4747,64
14:05:12,4766,64
14:10:13,4795,64
14:15:24,4819,65
14:20:33,4839,65
14:25:44,4855,65
14:30:50,4879,66
14:35:55,4907,66
14:40:59,4933,66
14:46:12,4954,66
14:51:17,4983,66
14:56:17,5010,66
15:01:24,5037,66
15:06:35,5068,67
15:11:41,5091,67
15:16:49,5109,67
15:21:50,5138,68
15:26:56,5160,69
15:31:56,5196,69
15:37:09,5213,69
15:42:17,5246,69
15:47:23,5284,69
15:52:27,5309,70
15:57:34,5343,70
16:02:35,5369,71
16:07:39,5399,71
16:12:41,5427,71
16:17:43,5465,72
16:22:46,5502,72
16:27:56,5532,72
16:33:04,5560,74
16:38:07,5598,74
16:43:14,5626,74
16:48:14,5654,74
16:53:17,5689,74
16:58:26,5715,74
17:03:31,5745,74
17:08:50,5779,74
17:14:49,5804,75
17:19:51,5837,75
17:24:52,5867,75
17:29:56,5901,75
17:34:56,5926,76
17:39:57,5959,76
17:44:57,5998,76
17:49:59,6020,76
17:54:59,6048,76
18:00:03,6077,76
18:05:06,6109,76
18:10:08,6151,76
18:15:08,6185,76
18:20:15,6214,76
18:25:23,6255,76
18:30:28,6281,76
18:36:46,6304,78
18:41:46,6330,78
18:46:49,6352,78
18:51:56,6374,78
18:57:14,6395,78
19:02:20,6415,78
19:07:21,6446,78
19:12:25,6465,78
19:17:36,6481,78
19:22:47,6499,78
19:27:48,6519,78
19:33:02,6543,78
19:38:09,6573,78
19:43:17,6595,78
19:48:18,6609,78
19:53:29,6640,78
19:58:35,6666,79
20:03:44,6695,79
20:08:45,6722,79
20:13:54,6753,79
20:19:02,6774,79
20:25:10,6804,79
20:30:18,6831,79
20:35:19,6854,79
20:40:37,6871,79
20:45:39,6891,79
20:50:44,6919,79
20:55:44,6946,79
21:00:52,6980,79
21:07:00,7004,79
21:12:00,7039,80
21:17:05,7075,80
21:22:22,7104,80
21:27:24,7131,80
21:32:35,7158,80
21:37:36,7180,80
21:42:41,7208,80
21:47:48,7246,80
21:52:51,7285,80
21:57:54,7311,80
22:03:41,7341,82
22:08:49,7351,82
22:13:55,7389,82
22:18:59,7424,82
22:24:02,7447,82
22:29:07,7483,82
22:34:13,7513,82
22:40:22,7546,82
22:45:33,7576,82
22:50:36,7593,82
22:55:39,7633,82
23:00:49,7657,82
23:05:51,7688,82
23:10:53,7721,82
23:16:05,7745,82
23:21:05,7770,82
23:26:08,7804,82
23:31:12,7841,82
23:36:17,7863,82
23:41:27,7892,82
23:46:32,7929,82
23:51:38,7962,82
23:56:46,8001,82
24:01:48,8039,82
24:06:55,8072,82
24:12:06,8106,82
24:17:08,8129,82
24:22:13,8147,82
24:27:22,8176,82
24:32:26,8198,82
24:37:32,8224,82
24:43:49,8246,82
24:48:54,8268,82
24:53:58,8304,82
24:59:10,8335,82
25:04:26,8352,82
25:09:42,8368,82
25:14:46,8394,82
25:19:51,8426,82
25:24:59,8451,82
25:30:03,8476,82
25:35:05,8497,82
25:40:12,8515,82
25:45:22,8541,82
25:50:25,8562,82
25:55:36,8589,84
26:00:38,8618,85
26:05:39,8647,85
26:10:51,8675,85
26:15:55,8697,85
26:21:03,8719,85
26:26:07,8745,85
26:31:09,8767,86
26:36:10,8785,86
26:41:13,8811,86
26:46:57,8846,86
26:51:59,8878,86
26:57:02,8913,87
27:02:47,8946,88
27:07:50,8981,89
27:12:50,9017,89
27:17:57,9046,89
27:22:59,9074,89
27:28:06,9101,89
27:33:13,9125,89
27:38:20,9154,89
27:43:27,9193,89
27:48:30,9229,89
27:53:37,9251,89
27:58:47,9283,89
28:03:52,9315,89
28:09:19,9346,89
28:14:27,9383,89
28:19:27,9414,90
28:24:37,9446,90
28:29:38,9481,90
28:34:41,9515,90
28:39:46,9545,90
28:44:51,9570,90
28:49:59,9608,90
28:55:15,9631,90
29:01:03,9646,90
29:06:11,9686,91
29:11:12,9715,91
29:16:59,9746,91
29:22:03,9772,91
29:27:05,9805,91
29:32:06,9842,91
29:37:12,9874,91
29:42:20,9906,91
29:47:29,9931,91
29:52:29,9958,91
29:57:33,9995,91
30:02:34,10034,91
30:07:38,10060,91
30:12:41,10093,91
30:17:47,10135,91
30:22:48,10156,91
30:27:53,10177,91
30:33:02,10200,91
30:38:11,10223,92
30:43:12,10242,92
30:48:16,10261,92
30:53:24,10285,92
30:58:28,10307,92
31:03:30,10328,92
31:09:00,10346,92
31:14:01,10381,93
31:19:06,10403,93
31:24:18,10430,93
31:30:28,10446,93
31:35:29,10473,93
31:40:33,10506,93
31:45:41,10530,93
31:50:53,10547,93
31:56:02,10563,93
32:01:06,10589,93
32:06:06,10621,93
32:11:46,10646,94
32:16:51,10672,96
32:21:58,10696,96
32:27:08,10722,97
32:32:10,10747,97
32:37:13,10782,97
32:42:19,10808,98
32:47:19,10836,98
32:52:24,10865,98
32:57:27,10890,98
33:02:41,10921,99
33:07:44,10944,100
33:12:50,10975,100
33:18:05,11003,100
33:23:09,11035,100
33:28:15,11060,100
33:33:16,11087,100
33:38:23,11116,101
33:44:05,11146,102
33:49:07,11179,102
33:54:08,11215,102
33:59:47,11246,102
34:04:52,11277,102
34:10:01,11301,103
34:15:07,11324,103
34:21:22,11346,103
34:26:29,11375,103
34:31:33,11412,103
34:36:36,11444,103
34:41:47,11474,104
34:46:54,11502,104
34:51:58,11532,104
34:57:08,11565,104
35:03:03,11598,104
35:08:07,11624,104
35:13:09,11662,104
35:18:15,11692,104
35:23:17,11720,104
35:28:22,11750,104
35:33:32,11780,105
35:38:37,11804,105
35:43:47,11830,105
35:48:52,11846,105
35:53:58,11887,105
35:59:00,11916,105
36:04:04,11944,105
36:09:07,11978,105
36:14:19,12003,105
36:19:24,12022,105
36:24:28,12055,105
36:29:30,12094,105
36:34:40,12123,105
36:39:44,12139,105
36:44:48,12166,105
36:50:19,12198,105
36:55:20,12240,105
37:00:24,12277,105
37:05:34,12304,105
37:10:37,12343,105
37:15:45,12382,105
37:20:45,12405,105
37:25:49,12428,105
37:31:00,12452,106
37:36:08,12475,106
37:41:42,12498,107
37:46:48,12524,107
37:51:54,12546,107
37:57:00,12574,107
38:02:02,12602,107
38:07:02,12635,107
38:12:14,12658,107
38:17:31,12680,108
38:23:35,12698,108
38:28:42,12714,108
38:33:46,12734,108
38:39:01,12757,108
38:44:07,12779,109
38:49:08,12804,109
38:54:17,12827,109
38:59:27,12849,109
39:04:35,12879,110
39:09:38,12906,111
39:14:45,12944,111
39:19:50,12971,111
39:25:02,12994,113
39:30:07,13015,113
39:35:09,13040,113
39:40:17,13066,113
39:45:24,13092,114
39:50:32,13114,114
39:55:36,13149,114
40:00:42,13176,115
40:06:58,13198,115
40:12:07,13220,115
40:17:13,13246,115
40:22:15,13276,115
40:28:23,13298,115
40:33:28,13326,115
40:38:46,13343,115
40:43:49,13360,115
40:48:54,13382,115
40:54:18,13398,115
40:59:33,13419,115
41:04:39,13449,115
41:09:48,13473,115
41:15:07,13498,115
41:20:10,13529,115
41:25:12,13558,116
41:30:13,13590,116
41:35:21,13615,117
41:40:22,13648,118
41:45:30,13675,119
41:50:31,13704,119
41:55:37,13741,119
42:00:50,13776,119
42:06:01,13802,119
42:11:06,13828,119
42:16:16,13852,119
42:21:17,13874,119
42:27:16,13898,119
42:32:19,13935,119
42:37:26,13973,119
42:42:30,14002,119
42:47:38,14040,119
42:52:46,14067,119
42:57:52,14089,119
43:02:54,14122,119
43:07:58,14155,119
43:13:01,14180,119
43:18:05,14210,119
43:23:16,14249,119
43:28:20,14280,119
43:33:23,14318,119
43:38:27,14352,120
43:43:30,14379,120
43:48:34,14417,120
43:53:37,14437,120
43:58:42,14461,120
44:03:49,14494,120
44:08:58,14529,120
44:14:05,14559,120
44:19:10,14588,120
44:24:10,14623,120
44:29:11,14660,120
44:34:18,14687,120
44:39:24,14724,120
44:44:29,14755,120
44:49:34,14778,120
44:54:37,14815,120
44:59:42,14856,120
45:04:49,14884,120
45:09:51,14924,120
45:14:52,14966,120
45:20:03,14987,120
45:25:06,15011,120
45:30:09,15034,120
45:35:17,15058,120
45:40:27,15078,120
45:45:30,15107,120
45:50:34,15136,120
45:55:39,15163,120
46:00:43,15183,120
46:05:48,15205,120
46:11:00,15227,120
46:16:06,15265,120
46:21:08,15289,120
46:26:16,15318,120
46:31:16,15347,120
46:37:09,15374,120
46:42:19,15391,120
46:47:24,15415,120
46:52:24,15436,120
46:57:30,15456,121
47:02:59,15474,121
47:08:07,15500,121
47:13:18,15521,121
47:18:21,15555,121
47:23:22,15578,121
47:28:30,15612,121
47:33:30,15644,121
47:38:42,15662,121
47:43:50,15675,121
47:48:55,15705,122
47:53:57,15727,122
47:59:04,15752,122
48:05:06,15774,122
